"","part_id","hh_id","part_age","part_gender","part_occupation","part_occupation_detail","part_education","part_education_length","participant_school_year","participant_nationality","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","country","hh_size","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","sday_id","type","day","month","year","dayofweek","cont_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi","hh_type","contacts","home","work","school","transport","leisure","otherplace","physical_contact","non_physical_contact","part_age_group"
"5788",5413,"Mo08HH5413",65,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,63,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76755,NA,30,80,"F",0,0,0,0,1,0,2,1,2,"Two or more person household",10,3,0,0,0,7,0,10,0,"65 and over"
"5789",5413,"Mo08HH5413",65,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,63,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76756,1,NA,NA,"M",1,0,0,0,0,0,2,1,4,"Two or more person household",10,3,0,0,0,7,0,10,0,"65 and over"
"5790",5413,"Mo08HH5413",65,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,63,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76757,25,NA,NA,"M",1,0,0,0,0,0,2,1,4,"Two or more person household",10,3,0,0,0,7,0,10,0,"65 and over"
"5791",5413,"Mo08HH5413",65,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,63,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76758,63,NA,NA,"M",1,0,0,0,0,0,1,1,5,"Two or more person household",10,3,0,0,0,7,0,10,0,"65 and over"
"5792",5413,"Mo08HH5413",65,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,63,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76759,NA,30,80,"F",0,0,0,0,1,0,2,1,2,"Two or more person household",10,3,0,0,0,7,0,10,0,"65 and over"
"5793",5413,"Mo08HH5413",65,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,63,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76760,NA,30,80,"F",0,0,0,0,1,0,2,1,2,"Two or more person household",10,3,0,0,0,7,0,10,0,"65 and over"
"5794",5413,"Mo08HH5413",65,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,63,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76761,NA,30,80,"F",0,0,0,0,1,0,2,1,2,"Two or more person household",10,3,0,0,0,7,0,10,0,"65 and over"
"5795",5413,"Mo08HH5413",65,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,63,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76762,NA,30,80,"F",0,0,0,0,1,0,2,1,2,"Two or more person household",10,3,0,0,0,7,0,10,0,"65 and over"
"5796",5413,"Mo08HH5413",65,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,63,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76763,NA,30,80,"F",0,0,0,0,1,0,2,1,2,"Two or more person household",10,3,0,0,0,7,0,10,0,"65 and over"
"5797",5413,"Mo08HH5413",65,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,63,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76764,NA,30,80,"F",0,0,0,0,1,0,2,1,2,"Two or more person household",10,3,0,0,0,7,0,10,0,"65 and over"
